customer_id,state,fav_tennis_player,age_group
U82823,Illinois,Rafael Nadal,18-24
U82832,Pennsylvania,Roder Feedderer,45+
U82849,Pennsylvania,Emma Raducanu,25-34
U82856,California,Rafael Nadal,25-34
U82859,Illinois,Serena Williams,45+
U82895,Ohio,Rafa,45+
U82909,Florida,Emma Radunanucanunu,34-45
U82914,Ohio,Rafa,18-24
U82918,Florida,Queen Serena,25-34
U82934,Pennsylvania,Serena Williams,34-45
U82938,Pennsylvania,Queen Serena,18-24
U82943,Pennsylvania,Rafa,25-34
U82973,Texas,Roger Federer,18-24
U82987,Florida,Roder Feedderer,18-24
U82988,Florida,Queen Serena,25-34
U83003,Texas,Emma Radunanucanunu,18-24
U83018,New York,Rafael Nadal,18-24
U83029,Florida,Serena Williams,18-24
U83033,Ohio,Rafa,34-45
U83051,Florida,Serena Williams,34-45
U83066,Pennsylvania,Roger Federer,18-24
U8307,Ohio,Rafa,25-34
U83085,California,Roder Feedderer,25-34
U83092,US State,Roger Federer,34-45
U83105,California,Serena Williams,25-34
U83116,Pennsylvania,Emma Raducanu,45+
U83127,New York,Rafa,18-24
U83142,Pennsylvania,Roger Federer,45+
U83172,California,Rafa,25-34
U83178,California,Rafa,34-45
U83183,New York,Rafa,18-24
U83185,California,Rafa,18-24
U83189,Florida,Rafael Nadal,25-34
U8319,Ohio,Rafa,18-24
U83190,Florida,Rafa,45+
U83203,New York,Roder Feedderer,34-45
U83227,Illinois,Emma Radunanucanunu,18-24
U83231,Ohio,Rafa Nadal,18-24
U83235,California,Rafa Nadal,45+
U83239,Texas,Novak Djokovic,18-24
U83243,Texas,Rafa,45+
U83248,Illinois,Rafael Nadal,18-24
U83254,Florida,Novak Djokovic,18-24
U83283,Pennsylvania,Rafa,34-45
U83291,California,Rafael Nadal,45+
U83297,Texas,Rafa,18-24
U83311,Pennsylvania,Roder Feedderer,25-34
U83327,Ohio,Roder Feedderer,25-34
U83330,Illinois,Rafael Nadal,34-45
U8335,Texas,Novak Djokovic,34-45
U83358,New York,Queen Serena,18-24
U83366,Florida,Emma Raducanu,25-34
U83369,Florida,Emma Radunanucanunu,18-24
U83375,Ohio,Rafa,18-24
U83388,Illinois,Emma Radunanucanunu,18-24
U8339,Florida,Emma Raducanu,25-34
U83390,Ohio,Rafael Nadal,45+
U83395,Ohio,Emma Raducanu,18-24
U83402,Florida,Novak Djokovic,18-24
U8342,Pennsylvania,Roger Federer,18-24
U83431,Illinois,Roder Feedderer,25-34
U83434,Florida,Emma Radunanucanunu,34-45
U83450,Florida,Queen Serena,34-45
U83452,Illinois,Roger Federer,45+
U83466,Pennsylvania,Rafael Nadal,45+
U83484,Illinois,Serena Williams,18-24
U83501,Texas,Emma Radunanucanunu,45+
U83502,Pennsylvania,Roder Feedderer,18-24
U83559,California,Queen Serena,18-24
U83575,Texas,Queen Serena,45+
U83580,California,Rafael Nadal,34-45
U83581,Pennsylvania,Emma Raducanu,34-45
U83606,Pennsylvania,Roger Federer,18-24
U83614,California,Rafael Nadal,18-24
U83616,Ohio,Queen Serena,25-34
U83633,Pennsylvania,Rafa,18-24
U83666,Texas,Novak Djokovic,34-45
U83679,Texas,Roger Federer,18-24
U83682,Texas,Roger Federer,45+
U83684,Pennsylvania,Novak Djokovic,45+
U8369,New York,Rafael Nadal,45+
U83693,New York,Novak Djokovic,34-45
U83701,California,Rafa,45+
U83715,Florida,Rafael Nadal,18-24
U83718,Texas,Rafa,18-24
U83731,Illinois,Roder Feedderer,18-24
U83746,Texas,Novak Djokovic,18-24
U8375,Illinois,Emma Radunanucanunu,18-24
U83752,Florida,Rafael Nadal,34-45
U83755,Pennsylvania,Rafa,18-24
U83783,Texas,Rafa,45+
U83800,California,Roger Federer,45+
U83809,Texas,Rafael Nadal,18-24
U83810,US State,Roger Federer,25-34
U8383,Illinois,Rafa,45+
U83835,Ohio,Rafa Nadal,45+
U83848,Illinois,Rafa Nadal,45+
U83854,Illinois,Serena Williams,34-45
U83859,Illinois,Rafa Nadal,45+
U83875,Illinois,Rafa Nadal,25-34
U83894,Texas,Rafa,18-24
U83906,California,Emma Raducanu,45+
U83910,Pennsylvania,Rafael Nadal,18-24
U83937,New York,Rafael Nadal,34-45
U83945,Texas,Queen Serena,45+
U83952,Illinois,Rafa,45+
U83957,US State,Emma Radunanucanunu,45+
U83983,Illinois,Roger Federer,18-24
U83997,New York,Roder Feedderer,45+
U84000,New York,Rafael Nadal,25-34
U84006,Illinois,Rafa,34-45
U84012,Florida,Emma Raducanu,25-34
U84021,Pennsylvania,Rafa Nadal,34-45
U84030,US State,Roger Federer,18-24
U84045,Pennsylvania,Rafael Nadal,25-34
U84051,Pennsylvania,Novak Djokovic,18-24
U8406,California,Rafa Nadal,25-34
U84083,Pennsylvania,Emma Raducanu,18-24
U84094,New York,Emma Radunanucanunu,45+
U8410,California,Rafael Nadal,34-45
U84102,California,Emma Radunanucanunu,25-34
U84106,Florida,Rafael Nadal,25-34
U84126,Florida,Emma Radunanucanunu,25-34
U84128,Ohio,Roder Feedderer,25-34
U84142,Florida,Rafa Nadal,18-24
U84146,Florida,Rafa,18-24
U84161,Pennsylvania,Emma Radunanucanunu,45+
U84182,New York,Rafael Nadal,18-24
U84188,Texas,Emma Radunanucanunu,18-24
U84189,Texas,Rafa,45+
U8419,Pennsylvania,Serena Williams,45+
U84195,Florida,Queen Serena,18-24
U842,California,Roder Feedderer,45+
U84223,Illinois,Roger Federer,18-24
U84235,Texas,Novak Djokovic,25-34
U84239,Pennsylvania,Rafael Nadal,45+
U84244,Pennsylvania,Roder Feedderer,45+
U8425,Ohio,Emma Raducanu,34-45
U84253,Pennsylvania,Serena Williams,18-24
U84256,Florida,Queen Serena,45+
U84263,Pennsylvania,Emma Raducanu,25-34
U84270,Illinois,Emma Raducanu,45+
U84288,Illinois,Roger Federer,34-45
U84309,Illinois,Serena Williams,34-45
U84311,Illinois,Roger Federer,45+
U84312,Illinois,Roger Federer,18-24
U84316,California,Queen Serena,45+
U84324,New York,Roder Feedderer,18-24
U84325,New York,Rafael Nadal,18-24
U84346,US State,Roger Federer,34-45
U84361,Florida,Rafael Nadal,18-24
U84364,New York,Roder Feedderer,34-45
U84398,California,Emma Radunanucanunu,34-45
U84417,Florida,Rafa Nadal,25-34
U84429,California,Roder Feedderer,18-24
U84433,New York,Roger Federer,18-24
U84461,California,Rafa Nadal,18-24
U84466,Florida,Emma Radunanucanunu,45+
U8447,Texas,Rafa,34-45
U84470,Pennsylvania,Rafa,18-24
U8448,Ohio,Roder Feedderer,45+
U84484,Pennsylvania,Rafa Nadal,18-24
U84486,Texas,Emma Radunanucanunu,18-24
U84489,Pennsylvania,Novak Djokovic,18-24
U84503,Texas,Roger Federer,45+
U84504,California,Rafa,45+
U84507,Florida,Queen Serena,45+
U84510,California,Rafa,18-24
U84513,New York,Emma Raducanu,45+
U84529,New York,Rafa,18-24
U84531,Ohio,Serena Williams,18-24
U84554,Ohio,Novak Djokovic,18-24
U84559,Ohio,Emma Raducanu,25-34
U84562,New York,Rafa,34-45
U84567,Florida,Roder Feedderer,25-34
U84578,New York,Serena Williams,25-34
U84580,California,Rafa Nadal,18-24
U84596,California,Emma Raducanu,45+
U84603,Texas,Rafael Nadal,18-24
U84631,New York,Emma Raducanu,18-24
U84645,Texas,Rafa Nadal,34-45
U8465,Pennsylvania,Rafa,25-34
U84663,Ohio,Novak Djokovic,45+
U84668,Texas,Roger Federer,34-45
U84673,California,Rafa,34-45
U84678,Florida,Rafael Nadal,45+
U84681,Ohio,Novak Djokovic,34-45
U84713,Ohio,Serena Williams,18-24
U84722,Illinois,Novak Djokovic,25-34
U84726,Ohio,Rafa Nadal,25-34
U84743,Texas,Roder Feedderer,18-24
U84744,Florida,Roger Federer,18-24
U84762,Illinois,Roder Feedderer,45+
U8478,Pennsylvania,Rafa,25-34
U84784,Illinois,Roger Federer,18-24
U84794,Ohio,Rafael Nadal,25-34
U8480,Texas,Roger Federer,25-34
U84814,Pennsylvania,Queen Serena,34-45
U84819,Texas,Queen Serena,18-24
U84833,Texas,Novak Djokovic,45+
U84837,Ohio,Rafael Nadal,18-24
U84838,Illinois,Roger Federer,18-24
U84848,California,Roger Federer,18-24
U84853,Pennsylvania,Queen Serena,34-45
U84855,Pennsylvania,Rafa,45+
U8486,Texas,Rafa,45+
U84861,New York,Roder Feedderer,45+
U84866,Illinois,Rafa,25-34
U84869,Illinois,Rafa,18-24
U84875,Illinois,Emma Radunanucanunu,45+
U84885,Pennsylvania,Rafa,18-24
U84890,Texas,Serena Williams,18-24
U84897,Ohio,Queen Serena,18-24
U84904,Florida,Serena Williams,45+
U84956,Illinois,Emma Radunanucanunu,18-24
U84969,New York,Rafa,25-34
U84993,New York,Novak Djokovic,18-24
U85003,New York,Roder Feedderer,45+
U8501,Texas,Queen Serena,45+
U85010,Pennsylvania,Rafa Nadal,34-45
U85022,Florida,Roger Federer,45+
U85030,Illinois,Emma Radunanucanunu,34-45
U85036,Ohio,Rafa Nadal,45+
U85037,Florida,Rafa Nadal,18-24
U85066,California,Queen Serena,34-45
U85084,Illinois,Emma Radunanucanunu,34-45
U85105,Florida,Roger Federer,18-24
U85111,Florida,Novak Djokovic,45+
U85112,Ohio,Serena Williams,34-45
U85120,California,Queen Serena,18-24
U85125,Pennsylvania,Rafa Nadal,45+
U85129,Pennsylvania,Rafa Nadal,25-34
U85134,Florida,Rafa,18-24
U85141,California,Rafael Nadal,18-24
U85153,California,Roder Feedderer,34-45
U85159,Texas,Roder Feedderer,25-34
U85166,New York,Roder Feedderer,34-45
U85175,US State,Rafa,34-45
U85191,Pennsylvania,Roder Feedderer,18-24
U85193,Pennsylvania,Roder Feedderer,45+
U85200,Ohio,Emma Radunanucanunu,18-24
U85201,Ohio,Rafa,25-34
U85203,Illinois,Queen Serena,45+
U85207,Florida,Roder Feedderer,25-34
U85208,Ohio,Emma Raducanu,18-24
U85223,California,Novak Djokovic,45+
U85237,Pennsylvania,Emma Radunanucanunu,25-34
U85240,California,Roder Feedderer,45+
U85245,Ohio,Serena Williams,45+
U85248,California,Novak Djokovic,45+
U85252,Ohio,Rafael Nadal,45+
U85265,Texas,Queen Serena,25-34
U85269,Ohio,Emma Radunanucanunu,18-24
U85272,Florida,Queen Serena,25-34
U85274,Texas,Serena Williams,25-34
U85282,US State,Serena Williams,25-34
U85304,Pennsylvania,Roder Feedderer,34-45
U85315,Florida,Rafa Nadal,25-34
U85343,Illinois,Serena Williams,18-24
U85348,New York,Novak Djokovic,34-45
U85373,Ohio,Rafael Nadal,34-45
U85391,California,Roder Feedderer,18-24
U85392,Texas,Roder Feedderer,18-24
U85405,US State,Emma Raducanu,18-24
U85441,New York,Emma Radunanucanunu,25-34
U85450,Illinois,Serena Williams,18-24
U85455,Illinois,Roder Feedderer,45+
U85470,California,Roger Federer,25-34
U85473,Ohio,Rafael Nadal,34-45
U85482,New York,Rafael Nadal,18-24
U8553,New York,Roger Federer,34-45
U85530,Illinois,Rafa,45+
U85554,New York,Rafa,45+
U8556,California,Roger Federer,18-24
U85570,California,Rafa Nadal,45+
U85582,Ohio,Rafael Nadal,34-45
U85604,Pennsylvania,Roder Feedderer,18-24
U85607,Pennsylvania,Roger Federer,18-24
U85618,California,Novak Djokovic,18-24
U85621,New York,Rafael Nadal,18-24
U85629,California,Novak Djokovic,25-34
U8563,Texas,Novak Djokovic,45+
U85652,Illinois,Rafael Nadal,25-34
U85655,Ohio,Rafa,34-45
U85659,Florida,Rafa,18-24
U85663,Florida,Roder Feedderer,25-34
U85666,California,Serena Williams,18-24
U85676,New York,Serena Williams,18-24
U85678,Texas,Queen Serena,18-24
U85684,Illinois,Queen Serena,25-34
U85693,New York,Novak Djokovic,18-24
U85696,Florida,Rafael Nadal,25-34
U8570,Illinois,Rafael Nadal,45+
U85711,Illinois,Serena Williams,45+
U8573,Ohio,Rafael Nadal,18-24
U85741,Ohio,Rafa,34-45
U85757,Pennsylvania,Rafa,18-24
U85762,Pennsylvania,Rafa,25-34
U85764,Texas,Rafa Nadal,18-24
U85806,Pennsylvania,Novak Djokovic,18-24
U85817,Florida,Roger Federer,45+
U85843,Illinois,Rafa,25-34
U85850,Pennsylvania,Rafael Nadal,18-24
U85864,Pennsylvania,Rafa,25-34
U85867,New York,Rafa Nadal,34-45
U85873,Texas,Rafael Nadal,18-24
U85907,Pennsylvania,Roder Feedderer,45+
U85911,New York,Serena Williams,45+
U85920,Pennsylvania,Rafa Nadal,18-24
U8593,Texas,Rafa Nadal,18-24
U85933,New York,Rafa,18-24
U85970,New York,Rafa,34-45
U85980,Ohio,Rafa Nadal,25-34
U85983,Texas,Rafael Nadal,18-24
U8599,California,Queen Serena,18-24
U85995,California,Novak Djokovic,45+
U86007,California,Rafa Nadal,45+
U86012,Texas,Rafael Nadal,18-24
U86039,Texas,Emma Radunanucanunu,18-24
U8604,California,Emma Radunanucanunu,18-24
U86055,Florida,Emma Raducanu,25-34
U86059,Florida,Queen Serena,25-34
U86060,Illinois,Roder Feedderer,45+
U86081,New York,Queen Serena,34-45
U86085,Pennsylvania,Rafa Nadal,45+
U86090,Texas,Novak Djokovic,45+
U86105,Pennsylvania,Queen Serena,18-24
U86108,Pennsylvania,Serena Williams,25-34
U86128,Pennsylvania,Serena Williams,25-34
U86133,New York,Serena Williams,34-45
U86135,California,Emma Radunanucanunu,25-34
U86145,Illinois,Emma Radunanucanunu,45+
U86153,Pennsylvania,Rafa Nadal,18-24
U86156,Ohio,Rafael Nadal,45+
U86169,Ohio,Rafa,25-34
U86172,Florida,Emma Raducanu,18-24
U86182,Pennsylvania,Novak Djokovic,18-24
U86191,California,Queen Serena,25-34
U86217,Florida,Rafa Nadal,25-34
U86225,Texas,Roger Federer,34-45
U86226,California,Rafa,34-45
U86235,New York,Novak Djokovic,18-24
U86237,Ohio,Emma Radunanucanunu,25-34
U86239,Texas,Rafa,18-24
U86241,California,Rafa,34-45
U86243,Texas,Rafa Nadal,18-24
U86266,Texas,Rafa Nadal,18-24
U86269,US State,Rafa,25-34
U86277,Ohio,Rafa,18-24
U86286,California,Roger Federer,25-34
U86324,Ohio,Queen Serena,25-34
U86331,Texas,Serena Williams,45+
U86341,Texas,Novak Djokovic,18-24
U86357,Texas,Rafael Nadal,25-34
U86373,Illinois,Novak Djokovic,18-24
U86375,California,Serena Williams,34-45
U86379,Texas,Rafa,45+
U86391,California,Novak Djokovic,25-34
U86395,New York,Roger Federer,18-24
U864,Texas,Rafael Nadal,18-24
U86419,Texas,Rafa,34-45
U86420,New York,Rafa,34-45
U86427,California,Roder Feedderer,18-24
U86434,New York,Roger Federer,25-34
U86439,Ohio,Roger Federer,18-24
U86441,Texas,Serena Williams,25-34
U86449,Pennsylvania,Emma Radunanucanunu,18-24
U8645,Pennsylvania,Roger Federer,18-24
U86452,Texas,Emma Radunanucanunu,18-24
U86460,Illinois,Serena Williams,25-34
U86483,Texas,Rafa,34-45
U86513,California,Roger Federer,18-24
U8652,Illinois,Roger Federer,18-24
U86521,Pennsylvania,Emma Raducanu,25-34
U86526,Illinois,Serena Williams,45+
U86531,Pennsylvania,Queen Serena,34-45
U86541,Texas,Novak Djokovic,45+
U86543,California,Rafa,18-24
U86558,Texas,Rafa,45+
U86559,Pennsylvania,Queen Serena,25-34
U86562,Texas,Novak Djokovic,45+
U86563,California,Roder Feedderer,18-24
U86582,Texas,Roder Feedderer,18-24
U86592,Florida,Rafa Nadal,18-24
U86594,Pennsylvania,Rafael Nadal,18-24
U86602,New York,Novak Djokovic,18-24
U86603,Pennsylvania,Serena Williams,25-34
U86607,Ohio,Queen Serena,18-24
U86628,Florida,Rafael Nadal,18-24
U86650,Pennsylvania,Emma Raducanu,18-24
U86666,California,Emma Radunanucanunu,18-24
U86686,Texas,Rafa,45+
U86713,Pennsylvania,Emma Raducanu,25-34
U8678,California,Roder Feedderer,25-34
U86796,Florida,Rafa Nadal,45+
U868,Florida,Roder Feedderer,45+
U86801,New York,Serena Williams,34-45
U86807,Florida,Rafa,34-45
U86810,Ohio,Queen Serena,18-24
U86817,Florida,Serena Williams,18-24
U86823,California,Emma Raducanu,34-45
U86832,California,Rafa,45+
U86836,US State,Rafa,18-24
U86838,Florida,Rafael Nadal,18-24
U8684,New York,Emma Radunanucanunu,34-45
U86845,Florida,Rafael Nadal,18-24
U86846,Ohio,Emma Radunanucanunu,34-45
U86868,Texas,Emma Radunanucanunu,25-34
U86906,Texas,Serena Williams,45+
U86908,Pennsylvania,Roger Federer,45+
U86910,Texas,Rafa Nadal,45+
U86914,Ohio,Roger Federer,18-24
U86916,New York,Roder Feedderer,45+
U86928,Florida,Novak Djokovic,45+
U86935,Ohio,Roger Federer,25-34
U86936,New York,Roder Feedderer,25-34
U86951,Texas,Novak Djokovic,34-45
U86952,Texas,Rafa Nadal,34-45
U86956,California,Emma Raducanu,25-34
U86957,Illinois,Emma Raducanu,34-45
U86966,Florida,Queen Serena,18-24
U86975,New York,Emma Raducanu,45+
U86977,Illinois,Roder Feedderer,45+
U86994,California,Rafa,34-45
U87004,New York,Novak Djokovic,25-34
U87005,Illinois,Queen Serena,34-45
U87025,US State,Novak Djokovic,34-45
U87039,Illinois,Emma Radunanucanunu,25-34
U87044,Florida,Emma Radunanucanunu,34-45
U87057,New York,Roder Feedderer,25-34
U87058,Florida,Emma Raducanu,25-34
U87074,New York,Rafa Nadal,45+
U87076,Texas,Emma Radunanucanunu,18-24
U87112,Florida,Rafa,45+
U87129,Texas,Rafa Nadal,34-45
U87134,Florida,Roger Federer,18-24
U87140,Ohio,Emma Raducanu,18-24
U87141,Pennsylvania,Roger Federer,18-24
U87209,Texas,Queen Serena,45+
U87227,Ohio,Serena Williams,18-24
U87234,Illinois,Serena Williams,34-45
U87240,California,Rafa,25-34
U87241,Pennsylvania,Emma Raducanu,18-24
U87249,Ohio,Rafael Nadal,25-34
U87250,Pennsylvania,Novak Djokovic,18-24
U87256,Ohio,Emma Raducanu,18-24
U87269,Illinois,Rafa,18-24
U87279,New York,Rafa,18-24
U87296,Pennsylvania,Rafa,34-45
U87323,Pennsylvania,Rafa Nadal,18-24
U87332,Illinois,Roger Federer,25-34
U87334,Texas,Rafa,34-45
U87342,Illinois,Emma Radunanucanunu,25-34
U87356,Illinois,Rafael Nadal,34-45
U87360,Texas,Novak Djokovic,18-24
U87397,Florida,Serena Williams,45+
U8740,Pennsylvania,Roder Feedderer,34-45
U87412,Florida,Queen Serena,18-24
U87420,Ohio,Roder Feedderer,45+
U87431,Texas,Roder Feedderer,45+
U87450,Pennsylvania,Serena Williams,25-34
U87463,Illinois,Emma Raducanu,18-24
U87473,US State,Rafa Nadal,18-24
U87479,Florida,Rafael Nadal,34-45
U87496,Illinois,Roder Feedderer,18-24
U87527,New York,Queen Serena,18-24
U87538,Pennsylvania,Emma Raducanu,45+
U87545,Ohio,Rafael Nadal,25-34
U87550,California,Queen Serena,18-24
U87561,New York,Novak Djokovic,18-24
U87569,Illinois,Rafa,25-34
U87583,Pennsylvania,Rafael Nadal,45+
U8759,California,Queen Serena,45+
U87621,California,Emma Radunanucanunu,45+
U87622,Ohio,Novak Djokovic,18-24
U87637,Florida,Emma Radunanucanunu,18-24
U87650,Texas,Roger Federer,45+
U87679,Texas,Emma Radunanucanunu,18-24
U87726,Ohio,Emma Raducanu,34-45
U87739,Pennsylvania,Rafa,18-24
U87743,Florida,Novak Djokovic,45+
U87745,Pennsylvania,Rafa,45+
U87746,Texas,Rafa,18-24
U87747,US State,Rafa,18-24
U87782,Illinois,Serena Williams,34-45
U87788,Illinois,Emma Raducanu,18-24
U87794,Florida,Serena Williams,45+
U87798,Texas,Emma Radunanucanunu,34-45
U87802,Ohio,Rafa,18-24
U87808,Illinois,Serena Williams,34-45
U87810,New York,Rafa,45+
U87811,New York,Rafa Nadal,18-24
U87813,Illinois,Rafa,18-24
U87838,California,Serena Williams,34-45
U87846,New York,Queen Serena,25-34
U87855,Florida,Rafael Nadal,18-24
U87860,Florida,Emma Raducanu,18-24
U87865,Florida,Emma Raducanu,18-24
U87900,Florida,Rafael Nadal,34-45
U87909,Pennsylvania,Roder Feedderer,18-24
U8791,Illinois,Roger Federer,34-45
U87929,New York,Emma Raducanu,45+
U87932,New York,Emma Raducanu,34-45
U87941,Florida,Queen Serena,34-45
U87948,Illinois,Emma Radunanucanunu,45+
U87955,New York,Roger Federer,18-24
U87956,Ohio,Rafa,18-24
U87995,Texas,Roder Feedderer,18-24
U88007,New York,Novak Djokovic,25-34
U88019,New York,Roger Federer,18-24
U88023,Ohio,Rafa,18-24
U88034,California,Rafa Nadal,18-24
U88042,New York,Emma Radunanucanunu,34-45
U88075,Illinois,Emma Raducanu,34-45
U88095,Ohio,Serena Williams,25-34
U88114,Texas,Rafa,34-45
U88130,Texas,Queen Serena,34-45
U88133,New York,Rafael Nadal,34-45
U88140,Texas,Emma Radunanucanunu,25-34
U88148,Florida,Queen Serena,18-24
U8815,Ohio,Rafael Nadal,34-45
U88152,Illinois,Queen Serena,25-34
U88166,California,Rafa Nadal,34-45
U88168,US State,Roder Feedderer,34-45
U88170,Ohio,Rafael Nadal,45+
U88177,Pennsylvania,Roder Feedderer,18-24
U88183,New York,Roger Federer,18-24
U88184,Illinois,Novak Djokovic,45+
U88188,Florida,Emma Radunanucanunu,45+
U88201,Ohio,Rafa,18-24
U88218,California,Serena Williams,45+
U88240,Florida,Emma Radunanucanunu,45+
U88250,Illinois,Emma Raducanu,18-24
U88269,Pennsylvania,Rafa,34-45
U8827,Pennsylvania,Rafa Nadal,18-24
U88288,Florida,Queen Serena,18-24
U8832,Florida,Roder Feedderer,34-45
U88335,New York,Rafael Nadal,25-34
U88372,Pennsylvania,Queen Serena,45+
U88374,Illinois,Emma Radunanucanunu,18-24
U88377,Illinois,Rafa,45+
U88388,Illinois,Roger Federer,18-24
U88406,Illinois,Roger Federer,25-34
U88417,Florida,Queen Serena,25-34
U88418,California,Rafa,18-24
U88437,California,Novak Djokovic,25-34
U88442,Pennsylvania,Rafa,34-45
U88452,New York,Novak Djokovic,25-34
U88463,Ohio,Serena Williams,25-34
U88490,Texas,Serena Williams,34-45
U88506,California,Rafael Nadal,45+
U88508,Pennsylvania,Rafael Nadal,18-24
U88518,Pennsylvania,Rafa Nadal,45+
U8852,New York,Emma Raducanu,45+
U88532,Florida,Rafa Nadal,45+
U88545,Texas,Rafa Nadal,18-24
U88551,Florida,Rafa,34-45
U88558,US State,Queen Serena,45+
U88561,New York,Emma Radunanucanunu,25-34
U88562,Ohio,Novak Djokovic,18-24
U88568,Pennsylvania,Queen Serena,25-34
U88586,Illinois,Novak Djokovic,18-24
U88590,Florida,Rafa Nadal,34-45
U88598,Texas,Queen Serena,34-45
U88600,Texas,Rafael Nadal,25-34
U88612,Texas,Roger Federer,25-34
U88624,Pennsylvania,Rafa Nadal,18-24
U88636,California,Rafa,45+
U8864,Illinois,Rafael Nadal,45+
U88652,California,Rafael Nadal,25-34
U88667,Florida,Rafael Nadal,45+
U88695,Illinois,Queen Serena,34-45
U88707,Illinois,Queen Serena,25-34
U88722,Ohio,Rafa,45+
U8873,US State,Rafael Nadal,18-24
U88745,Illinois,Novak Djokovic,34-45
U88760,Ohio,Rafa,18-24
U8877,California,Queen Serena,18-24
U88785,Florida,Rafael Nadal,18-24
U88788,Illinois,Queen Serena,18-24
U88803,Pennsylvania,Emma Raducanu,34-45
U88809,New York,Rafa,34-45
U88841,Florida,Rafael Nadal,45+
U88848,Ohio,Rafa Nadal,34-45
U88863,New York,Serena Williams,18-24
U88869,Illinois,Rafael Nadal,45+
U88886,Illinois,Roger Federer,25-34
U88895,California,Rafa Nadal,18-24
U88897,Texas,Rafa Nadal,34-45
U88915,Ohio,Rafa Nadal,25-34
U88932,California,Serena Williams,25-34
U88933,Ohio,Queen Serena,18-24
U88937,Florida,Novak Djokovic,18-24
U88943,Ohio,Rafael Nadal,18-24
U88946,Illinois,Queen Serena,18-24
U88964,Illinois,Queen Serena,18-24
U88978,Illinois,Emma Radunanucanunu,18-24
U89004,Florida,Rafa,25-34
U89008,Pennsylvania,Emma Radunanucanunu,18-24
U89022,Florida,Novak Djokovic,25-34
U89050,Ohio,Rafa Nadal,18-24
U89053,Florida,Queen Serena,25-34
U89054,California,Novak Djokovic,18-24
U89056,Florida,Serena Williams,18-24
U89083,Ohio,Roger Federer,25-34
U89102,Pennsylvania,Rafa Nadal,34-45
U89116,Illinois,Rafa,18-24
U8912,California,Roder Feedderer,45+
U89125,Pennsylvania,Rafa,45+
U89135,Ohio,Rafa,18-24
U89145,New York,Novak Djokovic,34-45
U89149,Texas,Roder Feedderer,18-24
U89153,Pennsylvania,Rafa Nadal,18-24
U89154,Pennsylvania,Emma Radunanucanunu,18-24
U89156,Ohio,Serena Williams,18-24
U89185,Texas,Rafael Nadal,25-34
U892,Ohio,Queen Serena,45+
U89203,Ohio,Roder Feedderer,18-24
U89206,Pennsylvania,Novak Djokovic,18-24
U89220,Texas,Queen Serena,34-45
U89224,California,Emma Radunanucanunu,25-34
U89225,Ohio,Roger Federer,18-24
U89238,Pennsylvania,Novak Djokovic,18-24
U89250,California,Rafa Nadal,18-24
U89260,Pennsylvania,Serena Williams,18-24
