order_id,user_id,status,gender,created_at,shipped_at,delivered_at,returned_at
O98762,U79066,Complete,F,2022-10-09,2022-10-07,2022-10-07,
O98764,U79066,Shipped,F,2022-10-29,2022-10-30,,
O98767,U79069,Shipped,F,2020-03-16,2020-03-12,,
O98776,U79074,Cancelled,F,2021-02-08,,,
O98777,U79074,Shipped,F,2021-11-23,2021-11-21,,
O98778,U79075,Cancelled,F,2021-07-10,,,
O98862,U79138,Cancelled,F,2023-06-03,,,
O98866,U79139,Processing,F,2023-06-18,,,
O98899,U79165,Processing,F,2023-05-24,,,
O98902,U79167,Cancelled,F,2019-08-11,,,
O98907,U79174,Complete,F,2022-06-10,2022-06-13,2022-06-18,
O9891,U7966,Returned,F,2021-07-17,2021-07-18,2021-07-19,2021-07-19
O98947,U79203,Complete,F,2023-05-06,2023-05-08,2023-05-09,
O98986,U79231,Complete,F,2022-03-30,2022-03-30,2022-04-02,
O9899,U7972,Shipped,F,2023-06-12,2023-06-14,,
O98990,U79232,Shipped,F,2023-06-27,2023-06-28,,
O9903,U7976,Cancelled,F,2020-10-07,,,
O99072,U79296,Complete,F,2020-10-11,2020-10-08,2020-10-11,
O9908,U7982,Shipped,F,2021-07-21,2021-07-24,,
O99085,U79306,Returned,F,2021-12-14,2021-12-17,2021-12-17,2021-12-17
O99105,U79317,Shipped,F,2022-08-25,2022-08-26,,
O9912,U7983,Returned,F,2020-02-22,2020-02-24,2020-02-27,2020-02-27
O99146,U79351,Shipped,F,2022-11-24,2022-11-25,,
O9915,U7984,Processing,F,2023-03-02,,,
O99173,U79379,Complete,F,2023-03-06,2023-03-07,2023-03-10,
O99174,U79380,Processing,F,2019-12-18,,,
O99217,U79415,Complete,F,2023-04-27,2023-04-26,2023-04-27,
O99261,U79449,Shipped,F,2020-04-06,2020-04-03,,
O9927,U7994,Shipped,F,2021-10-22,2021-10-22,,
O9928,U7994,Shipped,F,2023-03-26,2023-03-28,,
O99292,U79469,Shipped,F,2023-05-02,2023-04-30,,
O99293,U79469,Complete,F,2023-03-27,2023-03-24,2023-03-27,
O99324,U79499,Shipped,F,2020-11-10,2020-11-11,,
O9933,U7997,Complete,F,2023-05-13,2023-05-13,2023-05-14,
O99338,U79505,Returned,F,2020-05-09,2020-05-10,2020-05-12,2020-05-12
O99340,U79508,Processing,F,2023-06-01,,,
O99373,U79535,Processing,F,2023-04-27,,,
O99385,U79543,Shipped,F,2022-02-14,2022-02-16,,
O99398,U79557,Complete,F,2023-03-27,2023-03-27,2023-03-27,
O99449,U79592,Complete,F,2020-08-23,2020-08-25,2020-08-26,
O99456,U79598,Processing,F,2023-04-16,,,
O99466,U79604,Shipped,F,2023-04-07,2023-04-08,,
O99476,U79616,Processing,F,2020-09-29,,,
O99483,U79622,Complete,F,2023-02-09,2023-02-10,2023-02-11,
O99489,U79628,Shipped,F,2020-08-03,2020-08-03,,
O99508,U79649,Complete,F,2022-09-15,2022-09-11,2022-09-13,
O99535,U79669,Processing,F,2023-02-02,,,
O99563,U79696,Complete,F,2021-12-12,2021-12-13,2021-12-15,
O9957,U8015,Returned,F,2020-04-13,2020-04-12,2020-04-17,2020-04-17
O99580,U79708,Complete,F,2023-04-10,2023-04-10,2023-04-14,
O99588,U79713,Shipped,F,2022-07-10,2022-07-11,,
O99610,U79732,Shipped,F,2022-02-08,2022-02-08,,
O99612,U79733,Shipped,F,2023-03-23,2023-03-25,,
O99614,U79734,Cancelled,F,2022-12-14,,,
O99644,U79759,Processing,F,2023-05-11,,,
O99647,U79762,Processing,F,2023-01-09,,,
O99650,U79763,Shipped,F,2021-03-18,2021-03-17,,
O99679,U79792,Complete,F,2021-11-16,2021-11-18,2021-11-21,
O99739,U79835,Shipped,F,2023-05-21,2023-05-22,,
O99772,U79862,Complete,F,2023-06-17,2023-06-19,2023-06-22,
O99780,U79873,Cancelled,F,2021-09-09,,,
O99801,U79895,Returned,F,2023-02-02,2023-01-31,2023-02-01,2023-02-01
O99813,U79905,Processing,F,2023-06-12,,,
O99851,U79934,Complete,F,2022-08-05,2022-08-03,2022-08-05,
O99852,U79934,Cancelled,F,2022-12-06,,,
O99859,U79941,Shipped,F,2023-06-20,2023-06-21,,
O99874,U79954,Shipped,F,2019-10-19,2019-10-20,,
O99875,U79956,Cancelled,F,2022-05-11,,,
O99886,U79967,Processing,F,2021-06-21,,,
O99889,U79970,Cancelled,F,2022-06-26,,,
O9990,U8040,Shipped,F,2021-12-30,2021-12-28,,
O99921,U79998,Processing,F,2023-06-29,,,
O99924,U80000,Processing,F,2023-03-19,,,
O99932,U80006,Processing,F,2022-09-02,,,
O99937,U80011,Shipped,F,2022-11-15,2022-11-18,,
O99938,U80011,Shipped,F,2023-05-19,2023-05-19,,
O99945,U80020,Complete,F,2022-09-09,2022-09-12,2022-09-12,
O99951,U80025,Shipped,F,2023-05-23,2023-05-22,,
V1003,U102124,Cancelled,M,2023-06-25,,,
V1004,U145904,Complete,M,2022-06-03,2022-06-05,2022-06-14,
V1008,U125993,Processing,F,2021-06-16,,,
V1011,U86357,Processing,M,2023-05-22,,,
V1012,U93898,Cancelled,F,2023-06-29,,,
V1014,U135004,Complete,F,2023-02-10,2023-02-13,2023-02-19,
V1025,U102149,Shipped,M,2023-05-06,2023-05-08,,
V1032,U106589,Cancelled,F,2021-07-28,,,
V1039,U118441,Cancelled,F,2021-12-11,,,
V1042,U83311,Cancelled,F,2023-06-23,,,
V1043,U115716,Cancelled,M,2022-01-21,,,
V1046,U102668,Cancelled,M,2023-06-28,,,
V1049,U146128,Shipped,M,2022-11-28,2022-12-01,,
V1053,U87855,Processing,M,2023-05-07,,,
V1055,U98089,Processing,F,2023-06-06,,,
V1061,U102961,Shipped,M,2022-02-10,2022-02-12,,
V1074,U143449,Cancelled,M,2022-05-04,,,
V1085,U126858,Shipped,M,2022-08-08,2022-08-10,,
V1086,U144098,Returned,F,2022-12-18,2022-12-20,2022-12-23,2023-01-22
V1092,U133550,Shipped,F,2023-03-16,2023-03-17,,
V1094,U123943,Shipped,M,2023-02-27,2023-02-28,,
V1098,U142475,Shipped,F,2022-09-15,2022-09-17,,
V1112,U82895,Complete,M,2023-01-05,2023-01-07,2023-01-09,
V1117,U119025,Complete,F,2023-06-14,2023-06-17,2023-06-23,
V1118,U122439,Returned,M,2020-07-17,2020-07-19,2020-07-22,2020-08-17
V1120,U115913,Cancelled,F,2023-02-14,,,
V1126,U125990,Complete,F,2021-08-22,2021-08-23,2021-08-25,
V1127,U135819,Returned,F,2022-04-02,2022-04-05,2022-04-13,2022-05-13
V1133,U130637,Shipped,F,2021-08-24,2021-08-27,,
V1147,U143475,Processing,M,2023-02-18,,,
V1155,U133581,Processing,M,2020-06-19,,,
V1159,U91953,Processing,F,2023-01-26,,,
V1176,U137653,Shipped,M,2021-01-13,2021-01-14,,
V1179,U136063,Complete,M,2021-05-27,2021-05-28,2021-05-31,
V1180,U110581,Returned,M,2023-05-05,2023-05-06,2023-05-11,2023-05-16
V1184,U96154,Shipped,M,2023-03-13,2023-03-15,,
V1188,U81051,Cancelled,M,2022-11-25,,,
V1193,U98792,Complete,F,2020-10-07,2020-10-09,2020-10-13,
V1195,U145960,Returned,F,2023-03-09,2023-03-12,2023-03-13,2023-04-04
V1197,U81392,Processing,F,2020-03-09,,,
V1202,U121963,Processing,M,2022-11-05,,,
V1212,U89359,Shipped,M,2023-05-24,2023-05-25,,
V1213,U131376,Returned,F,2023-05-28,2023-05-31,2023-06-07,2023-06-20
V1219,U124975,Cancelled,F,2023-05-28,,,
V1223,U123095,Returned,F,2023-04-06,2023-04-07,2023-04-11,2023-05-09
V1228,U129355,Cancelled,F,2019-12-26,,,
V1239,U98601,Complete,F,2021-05-31,2021-06-03,2021-06-07,
V1250,U135267,Shipped,F,2023-06-29,2023-06-30,,
V1253,U112017,Shipped,F,2023-05-16,2023-05-17,,
V1254,U144878,Cancelled,F,2021-08-19,,,
V1279,U140954,Processing,M,2021-02-17,,,
V1280,U131057,Returned,M,2023-06-12,2023-06-15,2023-06-20,2023-06-29
V1283,U130609,Processing,F,2023-05-02,,,
V1284,U105069,Shipped,F,2020-05-01,2020-05-04,,
V1286,U122106,Returned,M,2023-05-02,2023-05-04,2023-05-05,2023-05-31
V1288,U132765,Returned,M,2022-09-13,2022-09-14,2022-09-16,2022-10-05
V1293,U83235,Returned,M,2023-05-23,2023-05-25,2023-05-28,2023-06-26
V1299,U143495,Cancelled,M,2023-05-16,,,
V1304,U132197,Cancelled,F,2022-05-12,,,
V1321,U113032,Processing,M,2023-04-20,,,
V1322,U92877,Returned,M,2021-07-06,2021-07-08,2021-07-18,2021-08-06
V1325,U84270,Cancelled,F,2023-05-15,,,
V1328,U149975,Returned,F,2022-10-25,2022-10-28,2022-11-01,2022-11-30
V1334,U111382,Complete,M,2023-06-27,2023-06-28,2023-07-08,
V1335,U93213,Complete,M,2023-04-10,2023-04-13,2023-04-17,
V1343,U144998,Cancelled,M,2020-07-23,,,
V1344,U118963,Processing,F,2022-04-06,,,
V1353,U133254,Complete,F,2023-05-26,2023-05-29,2023-06-05,
V1359,U118300,Complete,F,2021-09-11,2021-09-14,2021-09-19,
V1362,U132009,Returned,F,2020-03-01,2020-03-04,2020-03-12,2020-03-27
V1370,U135891,Returned,F,2021-06-24,2021-06-25,2021-06-30,2021-07-18
V1373,U99900,Complete,F,2022-12-23,2022-12-26,2023-01-02,
V1394,U86914,Shipped,M,2022-10-13,2022-10-15,,
V1405,U109974,Processing,F,2023-03-02,,,
V1406,U104982,Cancelled,M,2023-03-29,,,
V1427,U148192,Processing,F,2022-09-05,,,
V1439,U144360,Cancelled,F,2023-03-11,,,
V1442,U110194,Cancelled,M,2023-02-17,,,
V1451,U127564,Returned,M,2023-04-27,2023-04-30,2023-05-10,2023-06-09
V1457,U131815,Complete,F,2023-05-03,2023-05-05,2023-05-08,
V1460,U135469,Returned,M,2023-06-26,2023-06-28,2023-07-04,2023-07-14
V1463,U112222,Cancelled,F,2023-02-25,,,
V1470,U87431,Cancelled,F,2022-10-29,,,
V1482,U114134,Returned,M,2020-08-06,2020-08-07,2020-08-16,2020-09-15
V1484,U118365,Shipped,F,2022-05-27,2022-05-30,,
V1502,U105063,Returned,F,2023-06-18,2023-06-20,2023-06-26,2023-07-21
V1506,U84503,Shipped,M,2022-09-27,2022-09-30,,
V1527,U107817,Returned,F,2023-05-17,2023-05-19,2023-05-23,2023-06-15
V1537,U89324,Cancelled,F,2022-04-15,,,
V1549,U117909,Processing,M,2023-05-07,,,
V1551,U87955,Shipped,M,2023-05-14,2023-05-17,,
V1564,U142774,Shipped,M,2021-04-26,2021-04-28,,
V1577,U118448,Returned,F,2023-01-10,2023-01-11,2023-01-12,2023-02-10
V1607,U125613,Shipped,F,2020-08-12,2020-08-13,,
V1611,U97192,Processing,F,2022-11-28,,,
V1627,U131306,Processing,F,2022-06-21,,,
V1639,U129332,Processing,F,2023-03-21,,,
V1647,U88886,Complete,M,2021-10-08,2021-10-09,2021-10-10,
V1648,U120640,Shipped,M,2023-04-15,2023-04-18,,
V1650,U100236,Returned,M,2022-09-29,2022-10-01,2022-10-05,2022-10-17
V1652,U99190,Complete,F,2022-03-07,2022-03-09,2022-03-11,
V1654,U148335,Shipped,M,2020-08-12,2020-08-15,,
V1670,U84603,Shipped,M,2023-04-27,2023-04-29,,
V1693,U130321,Shipped,M,2022-03-19,2022-03-20,,
V1699,U112971,Shipped,F,2022-08-14,2022-08-17,,
V1706,U114124,Processing,F,2022-12-16,,,
V1718,U120391,Shipped,F,2021-11-09,2021-11-10,,
V1722,U149053,Cancelled,F,2023-04-22,,,
V1726,U148998,Returned,F,2023-03-25,2023-03-27,2023-04-06,2023-04-30
V1734,U116470,Shipped,F,2022-02-28,2022-03-03,,
V1746,U82595,Complete,M,2023-02-04,2023-02-07,2023-02-11,
V1764,U124872,Complete,F,2022-11-19,2022-11-21,2022-11-22,
V1768,U85757,Complete,M,2023-06-29,2023-06-30,2023-07-07,
V1775,U141873,Cancelled,M,2021-02-24,,,
V1781,U133806,Cancelled,F,2020-07-27,,,
V1792,U81412,Processing,M,2022-02-28,,,
V1799,U83358,Shipped,M,2022-09-17,2022-09-18,,
V1810,U80010,Processing,M,2022-11-11,,,
V1812,U144313,Processing,F,2023-05-02,,,
V1824,U105513,Returned,M,2021-04-05,2021-04-08,2021-04-13,2021-05-03
V1828,U134308,Processing,F,2021-07-12,,,
V1831,U124836,Processing,M,2022-10-16,,,
V1844,U93438,Processing,M,2021-12-31,,,
V1854,U131127,Returned,F,2022-04-05,2022-04-07,2022-04-09,2022-04-16
V1856,U117848,Shipped,F,2022-03-19,2022-03-20,,
V1857,U112463,Complete,F,2022-06-01,2022-06-04,2022-06-11,
V1859,U111672,Shipped,F,2022-12-11,2022-12-12,,
V1866,U81264,Cancelled,F,2021-12-01,,,
V1876,U126158,Cancelled,F,2022-04-08,,,
V1881,U131614,Cancelled,F,2022-07-12,,,
V1884,U132786,Processing,M,2022-08-02,,,
V1891,U133324,Cancelled,M,2022-03-28,,,
V1897,U95786,Processing,M,2023-05-11,,,
V1898,U87496,Processing,M,2023-05-10,,,
V1900,U113883,Complete,F,2023-06-28,2023-06-29,2023-07-09,
V1901,U121288,Returned,F,2023-03-12,2023-03-15,2023-03-20,2023-03-29
V1906,U124852,Returned,M,2022-11-27,2022-11-29,2022-12-09,2022-12-20
V1911,U90817,Complete,F,2021-12-23,2021-12-26,2022-01-03,
V1915,U121984,Cancelled,M,2023-06-30,,,
V1929,U106422,Shipped,M,2023-01-27,2023-01-28,,
V1932,U124052,Returned,M,2023-04-06,2023-04-07,2023-04-16,2023-04-28
V1944,U81735,Shipped,M,2021-04-09,2021-04-11,,
V1949,U93318,Processing,F,2023-04-27,,,
V1953,U94020,Cancelled,M,2021-08-03,,,
V1954,U129270,Shipped,M,2022-06-05,2022-06-06,,
V1956,U132016,Shipped,F,2022-03-27,2022-03-29,,
V1959,U93741,Cancelled,M,2023-06-02,,,
V1962,U121356,Returned,M,2022-04-13,2022-04-14,2022-04-16,2022-05-08
V1968,U130406,Processing,F,2022-09-10,,,
V1975,U136471,Returned,F,2023-05-22,2023-05-25,2023-05-31,2023-06-23
V1976,U138421,Complete,F,2020-12-19,2020-12-20,2020-12-30,
V1977,U109246,Complete,F,2022-10-18,2022-10-19,2022-10-24,
V1980,U135347,Complete,M,2021-03-17,2021-03-20,2021-03-22,
V1993,U137994,Returned,F,2023-05-13,2023-05-16,2023-05-21,2023-05-24
V2004,U137723,Complete,M,2021-11-19,2021-11-21,2021-11-29,
V2005,U112839,Returned,F,2023-06-28,2023-07-01,2023-07-09,2023-08-08
V2006,U123912,Complete,F,2023-02-01,2023-02-03,2023-02-07,
V2008,U142624,Processing,M,2021-04-19,,,
V2009,U143586,Processing,F,2023-05-20,,,
V2011,U95530,Complete,M,2022-03-23,2022-03-26,2022-03-28,
V2016,U125672,Cancelled,M,2023-03-18,,,
V2017,U141561,Complete,F,2022-07-30,2022-08-01,2022-08-06,
V2018,U141779,Complete,M,2023-03-04,2023-03-06,2023-03-13,
V2019,U80946,Cancelled,M,2023-01-07,,,
V2030,U133032,Cancelled,M,2023-04-18,,,
V2031,U138858,Shipped,M,2021-01-08,2021-01-11,,
V2034,U145953,Returned,M,2021-11-09,2021-11-12,2021-11-18,2021-12-17
V2067,U93394,Shipped,F,2022-03-13,2022-03-15,,
V2070,U133587,Returned,F,2023-01-26,2023-01-27,2023-01-30,2023-03-01
V2077,U113176,Shipped,M,2022-01-31,2022-02-02,,
V2080,U139723,Returned,M,2023-06-28,2023-06-30,2023-07-08,2023-07-26
V2084,U130321,Returned,F,2021-03-16,2021-03-19,2021-03-29,2021-04-07
V2095,U98348,Complete,F,2021-05-11,2021-05-14,2021-05-24,
V2102,U86543,Shipped,M,2023-05-28,2023-05-29,,
V2124,U96545,Cancelled,F,2019-07-22,,,
V2131,U145922,Shipped,M,2023-04-03,2023-04-05,,
V2133,U114048,Shipped,M,2021-10-02,2021-10-04,,
V2137,U103252,Cancelled,F,2019-11-26,,,
V2154,U116119,Returned,F,2023-06-02,2023-06-04,2023-06-06,2023-06-20
V2156,U111911,Shipped,M,2022-10-21,2022-10-23,,
V2160,U136541,Complete,M,2023-06-29,2023-07-01,2023-07-03,
V2166,U105592,Cancelled,M,2022-11-04,,,
V2170,U102315,Cancelled,F,2023-04-27,,,
V2171,U107685,Cancelled,M,2023-02-17,,,
V2176,U139453,Shipped,F,2022-11-24,2022-11-26,,
V2177,U100975,Processing,M,2023-04-07,,,
V2182,U114610,Returned,F,2021-11-06,2021-11-08,2021-11-15,2021-12-01
V2193,U110647,Shipped,F,2022-03-15,2022-03-17,,
V2200,U105513,Returned,F,2023-03-03,2023-03-06,2023-03-15,2023-03-23
V2211,U82503,Returned,M,2023-04-27,2023-04-28,2023-05-04,2023-06-01
V2218,U120120,Shipped,M,2021-10-25,2021-10-28,,
V2226,U146102,Shipped,F,2022-03-15,2022-03-16,,
V2227,U117783,Shipped,F,2022-01-30,2022-02-01,,
V2230,U140755,Processing,M,2021-11-04,,,
V2234,U93006,Returned,M,2022-05-20,2022-05-22,2022-05-31,2022-06-05
V2247,U140753,Complete,F,2022-11-18,2022-11-20,2022-11-26,
V2255,U95536,Returned,M,2023-05-07,2023-05-08,2023-05-17,2023-05-20
V2257,U142746,Complete,F,2022-12-28,2022-12-31,2023-01-02,
V2260,U144919,Processing,M,2023-06-18,,,
V2265,U122137,Returned,M,2021-07-19,2021-07-20,2021-07-28,2021-08-23
V2269,U82435,Complete,M,2022-06-10,2022-06-13,2022-06-16,
V2281,U94846,Cancelled,F,2023-05-31,,,
V2292,U108577,Returned,F,2021-11-03,2021-11-05,2021-11-12,2021-11-24
V2293,U107381,Processing,F,2022-05-11,,,
V2297,U100067,Processing,F,2021-10-05,,,
V2311,U99971,Processing,F,2023-06-26,,,
V2317,U128258,Complete,M,2021-12-16,2021-12-18,2021-12-27,
V2320,U112587,Shipped,M,2021-04-26,2021-04-27,,
V2328,U92639,Complete,M,2022-10-17,2022-10-18,2022-10-27,
V2338,U141810,Returned,F,2022-09-15,2022-09-17,2022-09-24,2022-09-30
V2342,U98122,Processing,F,2022-03-18,,,
V2344,U91556,Complete,F,2021-07-20,2021-07-22,2021-07-26,
V2354,U103318,Cancelled,F,2022-02-15,,,
V2356,U86108,Complete,M,2022-01-28,2022-01-31,2022-02-09,
V2357,U114038,Shipped,F,2022-12-21,2022-12-24,,
V2362,U97459,Cancelled,F,2023-03-17,,,
V2370,U107466,Returned,F,2023-06-02,2023-06-05,2023-06-15,2023-07-02
V2375,U104572,Cancelled,M,2021-07-21,,,
V2389,U98865,Cancelled,F,2022-12-17,,,
V2391,U99467,Cancelled,F,2022-11-24,,,
V2393,U124327,Returned,M,2023-05-20,2023-05-23,2023-05-28,2023-06-27
V2404,U96190,Complete,F,2020-10-07,2020-10-08,2020-10-09,
V2405,U98983,Cancelled,M,2023-05-04,,,
V2407,U87112,Processing,M,2021-05-01,,,
V2427,U145670,Cancelled,M,2020-02-21,,,
V2431,U80419,Shipped,F,2021-11-07,2021-11-09,,
V2436,U117033,Shipped,M,2022-09-03,2022-09-04,,
V2442,U107658,Processing,M,2022-03-15,,,
V2448,U115471,Processing,M,2021-04-18,,,
V2450,U83243,Complete,M,2022-11-02,2022-11-05,2022-11-06,
V2455,U81698,Shipped,M,2021-01-06,2021-01-08,,
V2456,U98850,Returned,M,2022-04-17,2022-04-18,2022-04-26,2022-05-16
V2463,U144394,Shipped,F,2023-05-04,2023-05-06,,
V2464,U105868,Processing,F,2022-06-24,,,
V2471,U145670,Processing,F,2020-12-27,,,
V2476,U90929,Cancelled,M,2023-05-21,,,
V2477,U133338,Complete,M,2022-06-15,2022-06-18,2022-06-26,
V2483,U88551,Cancelled,F,2023-03-05,,,
V2486,U130423,Cancelled,M,2022-06-03,,,
V2488,U143382,Complete,F,2023-05-20,2023-05-22,2023-05-31,
V2492,U109867,Shipped,F,2023-06-26,2023-06-27,,
V2505,U110333,Shipped,F,2020-09-10,2020-09-13,,
V2506,U148482,Complete,F,2023-04-20,2023-04-21,2023-04-28,
V2511,U136250,Returned,F,2021-04-30,2021-05-02,2021-05-03,2021-05-19
V2512,U82404,Processing,M,2021-05-12,,,
V2516,U135940,Cancelled,F,2022-08-08,,,
V2539,U99843,Returned,M,2023-06-20,2023-06-23,2023-06-30,2023-07-12
V2558,U131077,Shipped,F,2023-01-14,2023-01-16,,
V2570,U146407,Cancelled,M,2023-03-27,,,
V2571,U89501,Shipped,F,2021-07-01,2021-07-03,,
V2577,U98733,Cancelled,M,2022-03-11,,,
V2578,U97596,Shipped,F,2021-05-30,2021-06-02,,
V2579,U98041,Processing,F,2023-02-22,,,
V2588,U148465,Complete,F,2020-10-11,2020-10-14,2020-10-19,
V2590,U86952,Complete,M,2022-07-16,2022-07-18,2022-07-27,
V2593,U120130,Shipped,F,2023-03-03,2023-03-04,,
V2594,U103286,Complete,F,2021-02-20,2021-02-21,2021-02-26,
V2599,U113259,Processing,F,2022-07-18,,,
V2603,U109230,Shipped,F,2022-11-11,2022-11-14,,
V2605,U84861,Returned,M,2023-06-06,2023-06-09,2023-06-19,2023-07-04
V2611,U107898,Shipped,F,2023-03-05,2023-03-06,,
V2614,U148951,Processing,M,2021-07-25,,,
V2619,U149598,Cancelled,F,2021-07-14,,,
V2620,U125470,Processing,F,2023-04-26,,,
V2636,U132114,Cancelled,F,2021-07-28,,,
V2641,U86650,Cancelled,F,2022-05-08,,,
V2645,U104073,Cancelled,F,2022-11-20,,,
V2651,U110143,Cancelled,F,2023-03-24,,,
V2652,U102206,Complete,F,2022-12-26,2022-12-28,2023-01-06,
V2655,U122975,Cancelled,F,2021-04-19,,,
V2658,U117425,Returned,M,2022-07-29,2022-08-01,2022-08-06,2022-08-11
V2660,U141594,Shipped,M,2021-02-03,2021-02-05,,
V2662,U139282,Cancelled,F,2023-02-08,,,
V2672,U118336,Complete,M,2022-05-11,2022-05-12,2022-05-20,
V2689,U126648,Complete,F,2021-09-06,2021-09-09,2021-09-11,
V2701,U130755,Cancelled,M,2023-06-28,,,
V2710,U112636,Cancelled,F,2022-09-16,,,
V2718,U95978,Shipped,M,2022-08-30,2022-09-01,,
V2734,U94237,Complete,F,2020-12-06,2020-12-09,2020-12-15,
V2743,U119662,Complete,F,2022-09-15,2022-09-18,2022-09-20,
V2754,U95078,Processing,M,2022-08-13,,,
V2755,U125697,Shipped,F,2023-03-03,2023-03-06,,
V2758,U136249,Shipped,F,2021-06-20,2021-06-23,,
V2761,U144219,Complete,F,2022-01-19,2022-01-20,2022-01-24,
V2771,U125807,Cancelled,F,2022-06-09,,,
V2772,U129022,Cancelled,M,2022-12-20,,,
V2781,U115064,Cancelled,F,2023-04-21,,,
V2786,U92545,Cancelled,F,2023-06-08,,,
V2787,U84223,Complete,F,2023-06-29,2023-06-30,2023-07-10,
V2796,U120362,Shipped,M,2023-04-26,2023-04-28,,
V2802,U104957,Complete,M,2021-02-25,2021-02-28,2021-03-05,
V2804,U135205,Returned,F,2022-01-01,2022-01-03,2022-01-10,2022-01-20
V2806,U84006,Processing,M,2023-01-02,,,
V2809,U121594,Returned,M,2020-11-25,2020-11-26,2020-11-30,2020-12-23
V2813,U147481,Shipped,M,2019-08-15,2019-08-17,,
V2814,U125687,Shipped,M,2023-01-23,2023-01-25,,
V2815,U145326,Returned,M,2022-03-19,2022-03-22,2022-03-29,2022-04-21
V2816,U119524,Processing,M,2023-06-14,,,
V2820,U142869,Shipped,M,2022-01-04,2022-01-05,,
V2823,U108144,Returned,M,2021-06-19,2021-06-21,2021-07-01,2021-07-05
V2830,U131697,Processing,F,2023-06-08,,,
V2833,U86090,Cancelled,M,2022-04-20,,,
V2843,U100566,Shipped,F,2021-07-13,2021-07-14,,
V2847,U122417,Complete,F,2022-03-19,2022-03-21,2022-03-26,
V2848,U115487,Complete,F,2022-08-24,2022-08-25,2022-09-03,
V2856,U112739,Returned,F,2022-08-16,2022-08-18,2022-08-28,2022-09-05
V2859,U110921,Processing,F,2021-12-19,,,
V2862,U112208,Processing,M,2023-01-20,,,
V2866,U93920,Complete,F,2023-04-29,2023-05-01,2023-05-06,
V2888,U81801,Cancelled,M,2021-02-13,,,
V2890,U118573,Returned,F,2020-09-09,2020-09-10,2020-09-14,2020-10-09
V2891,U99050,Shipped,M,2022-10-03,2022-10-06,,
V2895,U132251,Returned,M,2022-12-07,2022-12-08,2022-12-10,2023-01-02
V2898,U103843,Returned,F,2020-12-08,2020-12-10,2020-12-19,2021-01-02
V2906,U137497,Shipped,F,2022-02-11,2022-02-13,,
V2920,U133259,Shipped,M,2023-03-08,2023-03-11,,
V2931,U134580,Shipped,M,2020-04-05,2020-04-06,,
V2933,U121894,Complete,F,2023-04-30,2023-05-02,2023-05-07,
V2936,U120522,Shipped,M,2022-12-03,2022-12-06,,
V2944,U128876,Complete,M,2020-11-19,2020-11-20,2020-11-28,
V2948,U98846,Processing,M,2023-01-21,,,
V2949,U106100,Returned,M,2021-06-10,2021-06-13,2021-06-15,2021-07-12
V2950,U85223,Shipped,F,2023-05-20,2023-05-23,,
V2951,U117677,Cancelled,M,2022-05-22,,,
V2955,U94246,Shipped,F,2020-12-05,2020-12-08,,
V2956,U146668,Processing,M,2021-12-06,,,
V2958,U101187,Shipped,M,2023-03-20,2023-03-21,,
V2964,U91147,Shipped,F,2023-06-11,2023-06-14,,
V2974,U145985,Processing,F,2022-08-22,,,
V2976,U119900,Complete,M,2023-03-31,2023-04-02,2023-04-11,
V2992,U104236,Cancelled,F,2022-11-07,,,
V2995,U98633,Processing,F,2023-03-16,,,
V3001,U130201,Shipped,F,2021-02-28,2021-03-03,,
V3003,U117365,Cancelled,F,2022-05-06,,,
V3008,U139544,Cancelled,M,2022-11-10,,,
V3013,U99876,Returned,M,2019-11-16,2019-11-18,2019-11-24,2019-12-06
V3015,U147057,Complete,F,2023-05-23,2023-05-24,2023-05-30,
V3016,U86966,Processing,F,2023-04-27,,,
V3018,U139800,Shipped,F,2023-06-26,2023-06-28,,
V3019,U148887,Returned,M,2022-04-01,2022-04-03,2022-04-04,2022-04-12
V3020,U104552,Cancelled,M,2022-03-29,,,
V3024,U108370,Processing,F,2021-01-08,,,
V3036,U110030,Cancelled,M,2021-12-20,,,
V3040,U133151,Returned,F,2020-10-12,2020-10-14,2020-10-16,2020-11-01
V3043,U149446,Cancelled,F,2020-07-04,,,
V3055,U137865,Complete,M,2020-10-16,2020-10-18,2020-10-26,
V3068,U95685,Cancelled,F,2023-04-09,,,
V3069,U84253,Cancelled,F,2021-10-01,,,
V3071,U90237,Processing,F,2023-05-31,,,
V3072,U103300,Complete,F,2022-12-23,2022-12-25,2022-12-26,
V3076,U110572,Processing,M,2023-04-20,,,
V3082,U144565,Returned,F,2023-05-03,2023-05-05,2023-05-09,2023-05-15
V3084,U84398,Returned,M,2023-05-13,2023-05-14,2023-05-17,2023-05-31
V3089,U90791,Shipped,F,2022-06-13,2022-06-16,,
V3101,U139058,Cancelled,F,2021-07-20,,,
V3114,U87941,Returned,M,2022-11-22,2022-11-25,2022-11-29,2022-12-15
V3118,U128633,Shipped,M,2021-07-14,2021-07-16,,
V3129,U97246,Complete,M,2023-02-08,2023-02-09,2023-02-10,
V3146,U88636,Complete,F,2022-05-28,2022-05-29,2022-06-05,
V3156,U100544,Shipped,M,2023-03-07,2023-03-10,,
V3158,U112749,Complete,M,2022-09-02,2022-09-05,2022-09-10,
V3167,U91390,Returned,F,2022-02-23,2022-02-26,2022-03-05,2022-03-16
V3178,U119717,Processing,M,2023-06-13,,,
V3184,U142978,Returned,F,2023-06-22,2023-06-24,2023-07-01,2023-07-23
