order_item_id,order_id,product_id,created_at,shipped_at,delivered_at,returned_at,sale_price
OI85428,O58881,P004,2022-06-02,,,,25.0
OI114675,O79080,P011,2022-05-27,,,,55.0
OI175257,O120731,P004,2021-01-19,,,,25.0
OI176225,O121417,P004,2023-01-25,,,,25.0
OI18286,O12592,P011,2022-07-31,,,,55.0
OI86505,O59667,P011,2021-12-13,,,,55.0
OI124774,O86071,P007,2023-02-07,,,,40.0
OI8549,O5856,P006,2022-10-01,2022-10-03,,,6.44999981
OI31601,O21727,P006,2022-11-15,2022-11-12,,,6.44999981
OI131250,O90549,P006,2022-11-09,2022-11-09,,,6.44999981
OI16310,O11244,P006,2022-11-29,2022-11-27,2022-12-01,,6.44999981
OI120495,O83115,P006,2023-04-05,,,,6.44999981
OI83742,O57672,P006,2019-07-25,,,,6.44999981
OI109661,O75653,P006,2021-08-11,,,,6.44999981
OI38356,O26393,P004,2021-04-22,2021-04-24,,,8.89999962
OI45570,O31336,P010,2022-11-17,2022-11-18,,,8.89999962
OI74271,O51135,P010,2023-01-18,2023-01-17,,,8.89999962
OI114502,O78964,P004,2022-05-07,2022-05-09,,,8.89999962
OI91109,O62844,P010,2023-01-26,2023-01-26,2023-01-26,,8.89999962
OI117260,O80907,P010,2022-12-09,2022-12-10,2022-12-14,,8.89999962
OI169311,O116612,P010,2021-04-18,2021-04-17,2021-04-20,,8.89999962
OI140566,O96892,P004,2023-02-05,2023-02-07,2023-02-11,2023-02-13,8.89999962
OI159796,O110113,P010,2023-02-03,2023-02-05,2023-02-09,2023-02-09,8.89999962
OI68513,O47202,P004,2022-10-20,,,,8.89999962
OI109026,O75211,P004,2022-09-04,,,,8.89999962
OI110599,O76284,P010,2019-07-18,,,,8.89999962
OI35992,O24747,P004,2022-08-09,,,,8.89999962
OI54844,O37698,P010,2023-05-17,,,,8.89999962
OI16481,O11363,P007,2021-12-06,2021-12-06,,,40.0
OI70462,O48493,P007,2022-09-23,2022-09-24,,,40.0
OI84009,O57869,P007,2022-11-16,2022-11-14,,,40.0
OI158671,O109348,P011,2022-04-13,2022-04-13,,,55.0
OI173229,O119308,P011,2019-08-28,2019-08-30,,,55.0
OI92493,O63796,P007,2023-06-18,2023-06-16,2023-06-19,,40.0
OI134799,O92999,P007,2020-11-17,2020-11-19,2020-11-22,,40.0
OI174721,O120374,P007,2023-06-13,2023-06-12,2023-06-15,,40.0
OI111758,O77095,P007,2023-01-06,2023-01-06,2023-01-10,2023-01-10,40.0
OI69331,O47726,P007,2021-11-23,,,,40.0
OI124684,O86006,P011,2023-03-12,,,,55.0
OI136769,O94342,P011,2023-01-13,,,,55.0
OI168992,O116399,P007,2023-03-05,,,,40.0
OI90750,O62597,P011,2023-06-21,,,,55.0
OI56401,O38747,P005,2022-01-09,2022-01-09,2022-01-13,,30.0
OI2756,O1866,P005,2021-12-17,2021-12-17,2021-12-21,2021-12-24,30.0
OI66756,O45972,P005,2022-09-15,,,,30.0
OI87846,O60587,P005,2022-01-13,,,,30.0
OI173059,O119186,P005,2022-10-13,,,,30.0
OI3046,O2064,P005,2023-05-18,2023-05-17,,,9.57999992
OI86638,O59762,P004,2023-04-18,2023-04-17,,,9.57999992
OI94385,O65114,P004,2020-03-02,2020-03-03,,,9.57999992
OI21580,O14849,P003,2020-03-23,2020-03-24,2020-03-27,,9.57999992
OI115131,O79403,P004,2023-05-25,2023-05-25,2023-05-27,2023-05-29,9.57999992
OI39529,O27195,P004,2022-11-20,,,,9.57999992
OI85338,O58815,P004,2023-05-21,,,,9.57999992
OI169379,O116656,P003,2023-06-08,,,,9.57999992
OI3806,O2598,P005,2021-10-26,,,,9.57999992
OI40134,O27613,P003,2021-03-02,,,,9.57999992
OI51520,O35387,P003,2022-10-14,,,,9.57999992
OI106304,O73351,P003,2021-09-30,,,,9.57999992
OI108211,O74634,P005,2023-03-25,,,,9.57999992
OI60418,O41535,P010,2023-02-09,2023-02-10,,,38.5699997
OI61089,O42007,P010,2022-04-06,2022-04-07,2022-04-09,,38.5699997
OI108564,O74889,P010,2023-06-21,2023-06-21,2023-06-24,,38.5699997
OI90859,O62665,P010,2020-05-30,2020-05-31,2020-06-04,2020-06-06,38.5699997
OI21937,O15090,P010,2023-03-27,,,,38.5699997
OI67694,O46625,P003,2022-10-13,2022-10-11,,,31.4099998
OI120493,O83114,P003,2021-05-17,2021-05-15,2021-05-16,,31.4099998
OI8931,O6105,P003,2023-06-21,2023-06-21,2023-06-22,2023-06-25,31.4099998
OI46057,O31666,P003,2023-01-19,,,,31.4099998
OI108954,O75158,P007,2023-05-31,2023-06-01,,,16.6599998
OI68779,O47367,P007,2020-02-19,2020-02-20,2020-02-23,,16.6599998
OI136009,O93815,P007,2022-01-11,2022-01-13,2022-01-18,,16.6599998
OI5656,O3876,P007,2023-05-16,,,,16.6599998
OI124600,O85951,P007,2022-04-06,2022-04-06,,,40.0
OI148666,O102474,P007,2023-06-27,2023-06-25,,,40.0
OI119224,O82252,P007,2022-10-01,2022-09-30,2022-10-02,2022-10-03,40.0
OI29614,O20340,P011,2022-05-30,2022-05-28,,,55.0
OI126848,O87507,P011,2021-11-23,2021-11-23,2021-11-26,,55.0
OI139594,O96255,P011,2023-05-10,,,,55.0
OI47121,O32423,P011,2023-07-01,,,,55.0
OI63255,O43498,P011,2022-04-16,,,,55.0
OI94769,O65394,P011,2022-06-01,,,,55.0
OI107491,O74154,P007,2021-05-25,2021-05-26,,,8.60999966
OI130890,O90305,P007,2022-10-22,2022-10-24,,,8.60999966
OI42518,O29254,P007,2022-05-19,2022-05-17,2022-05-21,,8.60999966
OI135288,O93327,P007,2023-05-30,2023-05-28,2023-05-28,,8.60999966
OI141264,O97381,P007,2023-06-15,,,,8.60999966
OI179871,O123923,P007,2021-04-18,,,,8.60999966
OI20978,O14420,P004,2022-09-05,2022-09-06,,,12.1099997
OI74307,O51159,P004,2019-07-21,2019-07-22,,,12.1099997
OI91483,O63119,P004,2023-07-03,2023-06-29,2023-07-03,,12.1099997
OI34418,O23673,P004,2021-08-09,,,,12.1099997
OI149246,O102887,P007,2023-01-30,2023-02-01,,,40.0
OI133088,O91824,P007,2023-02-28,,,,40.0
OI77932,O53660,P007,2022-04-19,,,,40.0
OI83470,O57484,P007,2022-12-09,,,,40.0
OI174043,O119885,P007,2019-08-11,,,,40.0
OI27883,O19154,P011,2023-04-12,2023-04-15,,,55.0
OI82271,O56664,P011,2023-02-18,2023-02-19,2023-02-19,,55.0
OI140799,O97062,P011,2023-06-27,2023-06-29,2023-06-30,,55.0
OI5373,O3666,P011,2023-06-29,2023-06-29,2023-07-02,2023-07-02,55.0
OI88408,O60991,P011,2023-05-05,2023-05-06,2023-05-07,2023-05-10,55.0
OI159756,O110087,P011,2023-04-02,,,,55.0
OI12907,O8872,P011,2022-11-21,,,,55.0
OI44858,O30862,P011,2022-12-01,,,,55.0
OI164477,O113332,P011,2022-05-01,,,,55.0
OI175963,O121232,P008,2022-09-18,2022-09-21,,,11.3599997
OI68420,O47145,P008,2022-04-17,2022-04-17,2022-04-22,,11.3599997
OI146456,O100950,P008,2023-05-18,2023-05-15,2023-05-17,,11.3599997
OI180920,O124659,P008,2023-04-30,2023-05-01,2023-05-05,,11.3599997
OI87716,O60499,P008,2022-08-09,2022-08-11,2022-08-14,2022-08-16,11.3599997
OI101140,O69715,P008,2022-08-08,,,,11.3599997
OI165665,O114136,P008,2022-06-10,,,,11.3599997
OI171148,O117872,P008,2022-01-17,,,,11.3599997
OI40019,O27535,P008,2020-07-26,2020-07-25,,,11.8599997
OI91993,O63450,P008,2023-06-01,2023-05-29,,,11.8599997
OI168154,O115833,P008,2020-09-27,2020-09-26,,,11.8599997
OI35600,O24492,P008,2022-04-05,2022-04-04,2022-04-05,,11.8599997
OI135975,O93794,P008,2022-11-22,2022-11-20,2022-11-23,,11.8599997
OI153206,O105557,P008,2023-05-01,,,,11.8599997
OI2267,O1537,P002,2023-05-06,2023-05-08,,,17.9699993
OI129434,O89304,P005,2023-03-30,2023-03-29,,,17.9699993
OI150206,O103519,P005,2023-06-26,2023-06-28,,,17.9699993
OI157698,O108668,P002,2022-05-22,2022-05-25,,,17.9699993
OI20701,O14229,P002,2023-07-03,2023-06-30,2023-07-04,,17.9699993
OI26077,O17928,P005,2022-07-23,2022-07-26,2022-07-30,,17.9699993
OI85465,O58906,P002,2021-06-15,2021-06-13,2021-06-14,,17.9699993
OI7771,O5316,P005,2020-09-11,,,,17.9699993
OI96047,O66262,P002,2023-06-29,,,,17.9699993
OI156766,O108027,P004,2023-05-08,2023-05-05,,,25.0
OI33911,O23302,P004,2023-01-17,2023-01-20,2023-01-23,,25.0
OI148981,O102682,P004,2023-04-29,2023-05-01,2023-05-04,,25.0
OI128159,O88425,P004,2023-06-24,2023-06-25,2023-06-25,2023-06-26,25.0
OI91345,O63011,P004,2022-07-25,,,,25.0
OI164896,O113619,P004,2023-05-04,,,,25.0
OI84917,O58512,P007,2020-12-26,2020-12-29,,,9.03999996
OI152321,O104947,P007,2023-03-13,2023-03-12,,,9.03999996
OI22813,O15691,P007,2022-09-19,2022-09-18,2022-09-22,,9.03999996
OI111169,O76675,P007,2022-06-18,2022-06-19,2022-06-20,,9.03999996
OI160914,O110903,P007,2021-05-06,2021-05-08,2021-05-13,,9.03999996
OI151203,O104187,P007,2021-12-29,,,,9.03999996
OI8768,O5999,P007,2023-04-22,,,,9.03999996
OI78079,O53764,P007,2023-06-23,,,,9.03999996
OI111050,O76591,P007,2021-12-14,,,,9.03999996
OI71924,O49495,P004,2022-12-04,2022-12-05,,,9.53999996
OI138693,O95642,P004,2023-06-10,2023-06-12,,,9.53999996
OI13632,O9378,P004,2023-04-29,2023-04-25,2023-04-28,,9.53999996
OI79127,O54474,P004,2021-03-12,2021-03-14,2021-03-15,,9.53999996
OI142744,O98398,P004,2022-08-20,2022-08-21,2022-08-22,,9.53999996
OI161142,O111053,P004,2023-06-19,2023-06-20,2023-06-22,,9.53999996
OI20394,O14023,P008,2022-07-13,2022-07-14,,,8.78999996
OI26252,O18041,P008,2020-04-27,2020-04-24,,,8.78999996
OI160686,O110744,P008,2022-09-12,2022-09-13,,,8.78999996
OI85826,O59180,P008,2023-04-04,2023-04-06,2023-04-10,,8.78999996
OI17991,O12388,P008,2020-11-05,2020-11-04,2020-11-06,2020-11-09,8.78999996
OI30341,O20857,P002,2020-11-26,2020-11-28,,,9.78999996
OI114796,O79160,P002,2023-01-31,2023-01-31,,,9.78999996
OI34501,O23724,P002,2021-10-22,2021-10-24,2021-10-29,,9.78999996
OI144620,O99679,P002,2021-11-16,2021-11-18,2021-11-21,,9.78999996
OI154017,O106097,P002,2021-09-24,2021-09-22,2021-09-27,,9.78999996
OI120766,O83303,P002,2023-04-26,,,,9.78999996
OI69500,O47835,P004,2022-04-29,2022-04-29,,,11.79
OI131117,O90458,P004,2021-12-17,2021-12-16,,,11.79
OI153393,O105685,P004,2023-04-02,2023-04-01,,,11.79
OI31623,O21744,P004,2023-02-28,2023-02-27,2023-02-27,,11.79
OI91929,O63409,P004,2022-12-10,2022-12-09,2022-12-13,,11.79
OI130016,O89717,P004,2023-01-08,2023-01-08,2023-01-09,,11.79
OI179744,O123829,P004,2023-06-19,2023-06-19,2023-06-24,2023-06-24,11.79
OI64713,O44516,P005,2021-06-20,2021-06-18,2021-06-21,,12.29
OI168287,O115933,P005,2022-05-21,,,,12.29
OI89454,O61723,P003,2023-03-08,2023-03-10,,,12.79
OI128402,O88590,P003,2023-05-02,2023-05-03,,,12.79
OI58234,O40013,P007,2023-05-05,2023-05-03,,,40.0
OI47424,O32640,P007,2022-12-19,2022-12-22,2022-12-23,,40.0
OI55026,O37824,P007,2021-01-09,2021-01-05,2021-01-05,,40.0
OI87459,O60319,P007,2022-05-18,2022-05-17,2022-05-21,,40.0
OI89370,O61662,P007,2023-05-27,2023-05-26,2023-05-27,,40.0
OI25331,O17415,P007,2022-04-08,2022-04-07,2022-04-11,2022-04-12,40.0
OI88480,O61038,P007,2023-04-04,,,,40.0
OI74797,O51487,P007,2020-01-30,,,,40.0
OI154630,O106531,P007,2021-09-06,,,,40.0
OI162840,O112236,P007,2020-06-19,,,,40.0
OI60121,O41331,P003,2023-02-22,2023-02-22,,,11.2200003
OI84495,O58218,P003,2021-12-29,2021-12-28,,,11.2200003
OI176721,O121756,P003,2022-04-05,2022-04-03,,,11.2200003
OI133108,O91838,P003,2023-06-14,2023-06-13,2023-06-17,2023-06-18,11.2200003
OI93741,O64665,P003,2023-02-25,,,,11.2200003
OI45926,O31580,P002,2022-01-01,2021-12-30,,,24.6900005
OI66564,O45831,P002,2023-02-26,2023-02-28,,,24.6900005
OI126310,O87123,P002,2022-12-27,2022-12-28,,,24.6900005
OI135603,O93541,P002,2023-04-28,2023-04-28,,,24.6900005
OI146628,O101068,P002,2020-03-06,2020-03-08,,,24.6900005
OI27158,O18665,P002,2023-02-20,2023-02-21,2023-02-23,,24.6900005
OI29752,O20440,P002,2021-07-01,2021-07-02,2021-07-04,,24.6900005
OI96867,O66833,P002,2022-11-19,2022-11-20,2022-11-21,,24.6900005
OI175364,O120799,P002,2023-02-06,2023-02-08,2023-02-11,,24.6900005
OI6954,O4752,P002,2023-05-08,,,,24.6900005
OI121025,O83503,P002,2020-12-05,,,,24.6900005
OI51105,O35110,P002,2023-06-18,,,,24.6900005
OI17927,O12335,P007,2023-05-11,2023-05-12,,,40.0
OI102567,O70731,P007,2021-08-10,2021-08-09,2021-08-11,2021-08-12,40.0
OI26148,O17977,P007,2021-07-01,,,,40.0
OI53961,O37074,P007,2021-09-16,2021-09-14,2021-09-15,,8.97000027
OI133785,O92306,P007,2022-12-01,,,,8.97000027
OI154524,O106457,P007,2023-03-20,,,,8.97000027
OI4620,O3146,P007,2022-07-20,2022-07-21,,,10.9700003
OI19354,O13318,P007,2022-12-16,2022-12-19,,,10.9700003
OI70917,O48792,P007,2022-09-28,2022-09-30,,,10.9700003
OI95986,O66221,P005,2023-04-21,2023-04-24,,,10.9700003
OI135598,O93538,P005,2021-08-24,2021-08-27,,,10.9700003
OI7931,O5428,P005,2020-12-31,2021-01-02,2021-01-06,,10.9700003
OI105840,O73031,P005,2021-10-11,2021-10-11,2021-10-13,,10.9700003
OI115816,O79876,P007,2022-06-23,2022-06-25,2022-06-26,,10.9700003
OI167936,O115677,P005,2023-02-24,2023-02-25,2023-03-01,,10.9700003
OI92187,O63585,P007,2022-12-30,2022-12-29,2023-01-01,2023-01-02,10.9700003
OI159071,O109621,P007,2023-04-26,2023-04-29,2023-04-29,2023-05-01,10.9700003
OI164310,O113210,P005,2023-06-20,2023-06-21,2023-06-25,2023-06-26,10.9700003
OI93142,O64241,P005,2022-02-27,,,,10.9700003
OI112579,O77665,P007,2022-04-19,,,,10.9700003
OI148785,O102551,P005,2023-03-19,,,,10.9700003
OI170067,O117127,P007,2020-12-16,,,,10.9700003
OI75482,O51969,P007,2022-08-12,,,,10.9700003
OI78894,O54316,P005,2022-10-17,,,,10.9700003
OI11702,O8051,P007,2023-02-17,2023-02-18,,,11.9700003
OI172756,O118964,P007,2020-08-19,2020-08-16,,,11.9700003
OI140044,O96536,P007,2023-04-03,2023-04-04,2023-04-04,2023-04-06,11.9700003
OI64635,O44462,P007,2020-04-12,,,,11.9700003
OI73243,O50417,P007,2022-05-14,,,,11.9700003
OI97372,O67192,P011,2022-08-10,2022-08-13,,,12.9700003
OI115325,O79544,P011,2023-02-06,2023-02-04,,,12.9700003
OI117172,O80846,P011,2021-11-27,2021-11-30,,,12.9700003
OI136249,O93991,P011,2021-08-16,2021-08-17,,,12.9700003
OI142173,O98008,P011,2022-01-31,2022-01-30,,,12.9700003
OI87353,O60241,P011,2022-06-01,,,,12.9700003
OI115237,O79482,P011,2023-03-18,,,,12.9700003
OI55578,O38198,P011,2023-01-01,,,,12.9700003
OI66712,O45937,P010,2023-05-15,2023-05-17,,,13.9700003
OI151402,O104322,P010,2020-05-25,2020-05-28,,,13.9700003
OI6024,O4124,P007,2023-06-30,2023-06-30,,,14.9700003
OI19093,O13133,P005,2020-08-29,2020-08-31,,,14.9700003
OI66667,O45910,P009,2022-04-24,2022-04-22,,,14.9700003
OI70362,O48428,P005,2021-07-09,2021-07-10,,,14.9700003
OI85019,O58587,P007,2022-09-26,2022-09-28,,,14.9700003
OI109696,O75677,P005,2021-12-23,2021-12-24,,,14.9700003
OI124945,O86188,P007,2021-11-12,2021-11-10,,,14.9700003
OI168099,O115794,P009,2022-07-31,2022-07-31,,,14.9700003
OI179724,O123816,P009,2023-05-29,2023-05-28,,,14.9700003
OI30536,O20998,P007,2023-03-14,2023-03-13,2023-03-17,,14.9700003
OI43046,O29615,P009,2022-06-28,2022-06-30,2022-07-05,,14.9700003
OI55202,O37944,P007,2023-05-02,2023-05-03,2023-05-06,,14.9700003
OI73752,O50767,P009,2021-09-12,2021-09-15,2021-09-15,,14.9700003
OI86416,O59606,P009,2021-10-09,2021-10-10,2021-10-13,,14.9700003
OI102749,O70862,P007,2022-01-16,2022-01-18,2022-01-23,,14.9700003
OI126441,O87215,P009,2021-01-17,2021-01-16,2021-01-20,,14.9700003
OI165351,O113917,P007,2022-12-19,2022-12-20,2022-12-24,,14.9700003
OI168016,O115737,P005,2023-05-02,2023-04-28,2023-04-29,,14.9700003
OI178872,O123252,P007,2023-05-19,2023-05-16,2023-05-16,,14.9700003
OI103326,O71277,P007,2022-04-19,2022-04-20,2022-04-21,2022-04-22,14.9700003
OI158559,O109262,P007,2023-05-03,2023-05-05,2023-05-08,2023-05-11,14.9700003
OI81742,O56303,P007,2022-11-27,,,,14.9700003
OI143008,O98578,P007,2021-11-19,,,,14.9700003
OI28186,O19368,P009,2023-05-02,,,,14.9700003
OI36931,O25370,P009,2021-01-20,,,,14.9700003
OI71098,O48922,P007,2023-05-12,,,,14.9700003
OI112074,O77316,P009,2021-03-08,,,,14.9700003
OI40516,O27865,P010,2023-06-04,2023-06-04,,,15.9700003
OI85612,O59016,P010,2020-07-16,2020-07-17,,,15.9700003
OI140049,O96541,P010,2023-06-25,2023-06-28,,,15.9700003
OI56683,O38949,P010,2022-12-10,2022-12-12,2022-12-12,,15.9700003
OI92482,O63791,P010,2022-08-15,2022-08-18,2022-08-19,,15.9700003
OI110239,O76042,P010,2022-08-02,2022-08-04,2022-08-07,,15.9700003
OI11458,O7880,P010,2021-08-11,,,,15.9700003
OI39681,O27301,P003,2023-05-02,2023-05-01,,,13.0699997
OI24453,O16829,P003,2022-06-15,,,,13.0699997
OI92852,O64041,P003,2023-01-30,,,,13.0699997
OI59153,O40670,P004,2021-10-27,2021-10-28,,,25.0
OI97884,O67528,P004,2023-02-06,2023-02-06,,,25.0
OI153593,O105813,P004,2023-01-21,2023-01-22,,,25.0
OI99810,O68816,P004,2021-12-20,2021-12-18,2021-12-23,,25.0
OI41756,O28744,P004,2020-02-06,2020-02-08,2020-02-12,2020-02-14,25.0
OI63569,O43697,P004,2021-07-31,,,,25.0
OI3844,O2624,P008,2020-09-29,2020-10-01,,,10.1000004
OI62644,O43066,P008,2022-11-02,2022-10-30,,,10.1000004
OI106474,O73468,P006,2022-06-30,2022-06-30,,,10.1000004
OI159136,O109672,P006,2022-03-15,2022-03-18,,,10.1000004
OI5627,O3853,P008,2023-04-27,2023-04-27,2023-05-02,,10.1000004
OI90997,O62762,P006,2022-12-07,2022-12-09,2022-12-12,,10.1000004
OI133227,O91915,P006,2022-02-16,2022-02-16,2022-02-20,,10.1000004
OI29165,O20031,P008,2021-02-07,,,,10.1000004
OI1773,O1199,P006,2022-06-07,2022-06-08,,,10.3500004
OI37729,O25950,P006,2020-07-03,2020-07-03,,,10.3500004
OI60786,O41801,P006,2021-04-29,2021-04-29,,,10.3500004
OI41804,O28777,P006,2022-07-15,,,,10.3500004
OI172662,O118895,P006,2023-04-08,,,,10.3500004
OI19687,O13545,P007,2023-06-20,2023-06-21,,,40.0
OI43853,O30155,P007,2023-05-29,2023-05-31,,,40.0
OI168828,O116297,P007,2022-01-28,2022-01-29,2022-01-31,2022-01-31,40.0
OI20808,O14301,P007,2023-04-17,,,,40.0
OI109728,O75698,P011,2022-12-11,2022-12-09,2022-12-13,,55.0
OI23163,O15923,P011,2021-06-19,,,,55.0
OI102865,O70946,P004,2023-05-23,2023-05-26,,,25.0
OI135401,O93401,P004,2021-01-12,2021-01-14,,,25.0
OI141298,O97402,P004,2022-12-03,2022-12-04,,,25.0
OI89803,O61949,P004,2023-06-29,2023-07-01,2023-07-03,,25.0
OI159983,O110252,P004,2023-03-15,,,,25.0
OI20335,O13988,P004,2023-03-08,,,,25.0
OI50430,O34662,P004,2021-08-27,,,,25.0
OI5098,O3470,P008,2023-06-29,2023-06-28,,,19.8999996
OI27295,O18753,P008,2020-05-12,2020-05-12,2020-05-12,,19.8999996
OI106449,O73449,P008,2022-10-04,2022-10-05,2022-10-08,,19.8999996
OI45568,O31335,P008,2023-03-20,,,,19.8999996
OI49682,O34158,P008,2022-08-07,,,,19.8999996
OI2843,O1927,P004,2023-04-10,2023-04-10,2023-04-15,2023-04-17,25.0
OI87995,O60698,P004,2023-04-14,,,,25.0
OI82792,O57018,P007,2023-01-09,2023-01-11,,,14.0900002
OI92723,O63950,P007,2020-09-03,2020-09-01,,,14.0900002
OI130603,O90118,P007,2022-11-08,2022-11-08,,,14.0900002
OI153701,O105890,P007,2022-07-30,2022-07-29,,,14.0900002
OI78398,O53972,P007,2023-02-18,2023-02-19,2023-02-22,,14.0900002
OI42863,O29495,P007,2022-11-20,2022-11-21,2022-11-23,2022-11-25,14.0900002
OI25025,O17210,P007,2022-10-15,,,,14.0900002
OI146286,O100838,P007,2022-09-22,,,,14.0900002
OI131072,O90428,P007,2023-05-27,,,,14.0900002
OI109541,O75569,P005,2023-04-08,2023-04-11,,,9.77000046
OI109898,O75811,P005,2021-07-05,2021-07-06,,,9.77000046
OI176640,O121703,P005,2022-06-26,2022-06-26,2022-06-27,,9.77000046
OI40205,O27663,P005,2021-09-18,2021-09-20,2021-09-23,2021-09-25,9.77000046
OI86648,O59767,P005,2021-06-30,,,,9.77000046
OI128378,O88576,P005,2023-06-28,,,,9.77000046
OI77162,O53120,P001,2021-03-03,2021-02-28,2021-02-28,,99.99
OI156507,O107838,P001,2022-11-29,2022-12-01,2022-12-05,2022-12-07,99.99
OI83115,O57248,P001,2023-06-29,,,,99.99
OI166373,O114629,P001,2023-05-28,,,,99.99
OI542,O364,P011,2023-02-25,2023-02-24,,,55.0
OI60242,O41423,P004,2022-11-20,2022-11-22,,,25.0
OI81481,O56123,P011,2023-06-29,2023-07-02,,,55.0
OI122885,O84771,P011,2020-09-20,2020-09-19,,,55.0
OI141306,O97408,P011,2021-07-06,2021-07-09,,,55.0
OI18661,O12838,P011,2023-04-29,2023-04-29,2023-05-02,,55.0
OI44795,O30821,P011,2021-06-17,2021-06-18,2021-06-20,,55.0
OI31381,O21575,P011,2021-10-10,2021-10-07,2021-10-09,2021-10-11,55.0
OI54098,O37173,P004,2023-04-27,2023-04-30,2023-05-03,2023-05-04,25.0
OI59882,O41160,P004,2022-10-22,2022-10-22,2022-10-26,2022-10-27,25.0
OI1231,O823,P004,2022-01-11,,,,25.0
OI128553,O88687,P004,2022-03-24,,,,25.0
OI20502,O14100,P007,2021-12-07,2021-12-09,,,40.0
OI46599,O32047,P007,2021-05-09,2021-05-10,,,40.0
OI56953,O39122,P007,2019-07-17,2019-07-13,,,40.0
OI94184,O64975,P007,2022-09-28,2022-09-29,,,40.0
OI109980,O75866,P007,2022-12-31,2023-01-01,,,40.0
OI67907,O46787,P007,2019-06-20,,,,40.0
OI134527,O92824,P004,2022-07-13,2022-07-13,,,25.0
OI139816,O96390,P004,2022-03-15,,,,25.0
OI18557,O12764,P004,2022-08-10,2022-08-13,,,25.0
OI77456,O53323,P004,2022-07-19,2022-07-21,,,25.0
OI164331,O113228,P004,2023-04-27,2023-04-28,,,25.0
OI39003,O26842,P004,2022-06-19,2022-06-20,2022-06-24,,25.0
OI131417,O90663,P004,2022-05-03,2022-05-01,2022-05-02,,25.0
OI173193,O119279,P004,2023-06-09,2023-06-12,2023-06-16,,25.0
OI15199,O10481,P004,2022-12-09,,,,25.0
OI72006,O49564,P004,2023-04-06,,,,25.0
OI136392,O94077,P004,2023-03-02,,,,25.0
OI2560,O1735,P008,2021-06-07,2021-06-09,,,8.77999973
OI61425,O42235,P008,2021-12-02,2021-12-02,,,8.77999973
OI148690,O102490,P008,2022-08-16,2022-08-15,,,8.77999973
OI6922,O4726,P008,2021-06-02,2021-05-30,2021-06-02,,8.77999973
OI56340,O38708,P008,2023-04-09,2023-04-10,2023-04-14,,8.77999973
OI26889,O18479,P008,2020-06-09,,,,8.77999973
OI28168,O19357,P008,2023-06-09,,,,8.77999973
OI84294,O58068,P008,2020-05-24,,,,8.77999973
OI24178,O16640,P008,2023-06-30,,,,8.77999973
OI90275,O62277,P008,2023-02-03,,,,8.77999973
OI31142,O21408,P011,2022-12-04,2022-12-05,,,55.0
OI107742,O74330,P011,2020-07-19,2020-07-16,,,55.0
OI153735,O105911,P011,2019-07-24,2019-07-24,,,55.0
OI122453,O84479,P011,2023-07-02,2023-06-29,2023-07-01,,55.0
OI78411,O53984,P011,2023-05-26,2023-05-28,2023-06-02,2023-06-02,55.0
OI62833,O43205,P011,2023-04-09,,,,55.0
OI155310,O107007,P011,2022-12-05,,,,55.0
OI43868,O30167,P009,2023-06-25,2023-06-23,,,30.0
OI174316,O120081,P009,2022-07-12,2022-07-15,,,30.0
OI44143,O30340,P009,2023-05-24,2023-05-26,2023-05-27,,30.0
OI80849,O55697,P009,2020-12-16,2020-12-12,2020-12-13,,30.0
OI138288,O95362,P009,2020-08-06,2020-08-06,2020-08-10,,30.0
OI73563,O50641,P009,2021-03-20,,,,30.0
OI119293,O82296,P009,2022-10-08,,,,30.0
OI8187,O5599,P007,2022-07-01,2022-07-01,,,40.0
OI25616,O17605,P007,2023-03-06,2023-03-07,,,40.0
OI63055,O43358,P007,2022-03-12,2022-03-14,,,40.0
OI79301,O54596,P007,2021-12-04,2021-12-07,,,40.0
OI128254,O88489,P007,2023-05-30,2023-05-31,,,40.0
OI133970,O92437,P007,2023-02-23,2023-02-21,,,40.0
OI47627,O32773,P009,2022-04-24,2022-04-25,2022-04-25,,30.0
OI50371,O34625,P007,2023-06-13,2023-06-16,2023-06-20,,40.0
OI163921,O112952,P009,2019-09-19,2019-09-21,2019-09-22,,30.0
OI103484,O71389,P007,2021-10-03,2021-10-05,2021-10-06,2021-10-07,40.0
OI62888,O43245,P007,2022-02-22,,,,40.0
OI144175,O99373,P009,2023-04-27,,,,30.0
OI163802,O112868,P007,2021-01-07,,,,40.0
OI58940,O40521,P010,2022-12-23,2022-12-19,,,115.0
OI142323,O98113,P011,2023-01-19,2023-01-19,,,55.0
OI166710,O114855,P008,2022-09-30,2022-09-28,,,40.0
OI13736,O9447,P011,2021-04-07,2021-04-08,2021-04-12,,55.0
OI75640,O52088,P011,2023-01-25,2023-01-25,2023-01-26,,55.0
OI91584,O63186,P011,2020-08-19,2020-08-20,2020-08-20,,55.0
OI101755,O70160,P008,2023-04-24,2023-04-25,2023-04-27,,40.0
OI123161,O84956,P011,2020-06-22,2020-06-24,2020-06-28,,55.0
OI157479,O108513,P011,2023-03-12,2023-03-12,2023-03-14,,55.0
OI170681,O117569,P011,2019-09-01,2019-09-04,2019-09-05,,55.0
OI29673,O20384,P011,2022-06-18,2022-06-19,2022-06-20,2022-06-20,55.0
OI38475,O26475,P008,2023-05-21,2023-05-19,2023-05-19,2023-05-19,40.0
OI48947,O33683,P011,2023-01-10,2023-01-10,2023-01-11,2023-01-11,55.0
